,val_acc,val_loss,best_val_acc,learning_rate,loss,step,Unnamed: 6,i,filetype,seed,dataset,method,replicate,split,test_acc,test_loss,test_step,val_f1,val_acc_and_f1,Unnamed: 8,test_f1,test_acc_and_f1,val_pearson,val_spearmanr,val_corr,best_val_spearmanr,test_pearson,test_spearmanr,test_corr,val_mcc,best_val_mcc,test_mcc
2890,,,,,,,,0,test_best_log,4,MRPC,reinit_debiased,4,5,0.639,0.6608,3.0,,,,0.7259,0.6825,,,,,,,,,,
2891,,,,,,,,0,test_last_log,4,MRPC,reinit_debiased,4,5,0.639,0.6608,3.0,,,,0.7259,0.6825,,,,,,,,,,
2892,0.512315,0.669899,0.512315,0.0,0.510848,3.0,,0,raw_log,1,MRPC,reinit_debiased,4,5,,,,0.521739,0.517027,,,,,,,,,,,,,
2893,,,,,,,,0,test_best_log,1,MRPC,reinit_debiased,4,5,0.4634,0.6807,3.0,,,,0.45,0.4567,,,,,,,,,,
2894,,,,,,,,0,test_last_log,1,MRPC,reinit_debiased,4,5,0.4634,0.6807,3.0,,,,0.45,0.4567,,,,,,,,,,
2895,,10.349553,,0.0,15.953577,3.0,,0,raw_log,3,STS-B,reinit_debiased,4,5,,,,,,,,,-0.02044,0.004308,-0.008066,0.004308,,,,,,
2896,,,,,,,,0,test_best_log,3,STS-B,reinit_debiased,4,5,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
2897,,,,,,,,0,test_last_log,3,STS-B,reinit_debiased,4,5,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
2898,,5.695974,,0.0,10.690434,3.0,,0,raw_log,0,STS-B,reinit_debiased,4,5,,,,,,,,,0.254296,0.222423,0.23836,0.222423,,,,,,
2899,,,,,,,,0,test_best_log,0,STS-B,reinit_debiased,4,5,,5.9891,3.0,,,,,,,,,,0.2696,0.2407,0.2551,,,
2900,,,,,,,,0,test_last_log,0,STS-B,reinit_debiased,4,5,,5.9891,3.0,,,,,,,,,,0.2696,0.2407,0.2551,,,
2901,,6.512106,,0.0,11.004006,3.0,,0,raw_log,2,STS-B,reinit_debiased,4,5,,,,,,,,,0.096227,0.100561,0.098394,0.100561,,,,,,
2902,,,,,,,,0,test_best_log,2,STS-B,reinit_debiased,4,5,,6.6229,3.0,,,,,,,,,,0.1024,0.1222,0.1123,,,
2903,,,,,,,,0,test_last_log,2,STS-B,reinit_debiased,4,5,,6.6229,3.0,,,,,,,,,,0.1024,0.1222,0.1123,,,
2904,,7.313731,,0.0,10.553733,3.0,,0,raw_log,4,STS-B,reinit_debiased,4,5,,,,,,,,,-0.050285,-0.04758,-0.048932,-0.04758,,,,,,
2905,,,,,,,,0,test_best_log,4,STS-B,reinit_debiased,4,5,,7.782,3.0,,,,,,,,,,-0.1254,-0.1118,-0.1186,,,
2906,,,,,,,,0,test_last_log,4,STS-B,reinit_debiased,4,5,,7.782,3.0,,,,,,,,,,-0.1254,-0.1118,-0.1186,,,
2907,,5.827065,,0.0,10.24113,3.0,,0,raw_log,1,STS-B,reinit_debiased,4,5,,,,,,,,,-0.157661,-0.158401,-0.158031,-0.158401,,,,,,
2908,,,,,,,,0,test_best_log,1,STS-B,reinit_debiased,4,5,,6.0497,3.0,,,,,,,,,,-0.2157,-0.2394,-0.2275,,,
2909,,,,,,,,0,test_last_log,1,STS-B,reinit_debiased,4,5,,6.0497,3.0,,,,,,,,,,-0.2157,-0.2394,-0.2275,,,
2910,,0.736384,,0.0,0.44791,3.0,,0,raw_log,3,CoLA,reinit_debiased,4,5,,,,,,,,,,,,,,,,-0.070885,-0.070885,
2911,,,,,,,,0,test_best_log,3,CoLA,reinit_debiased,4,5,,0.7058,3.0,,,,,,,,,,,,,,,0.0464
2912,,,,,,,,0,test_last_log,3,CoLA,reinit_debiased,4,5,,0.7058,3.0,,,,,,,,,,,,,,,0.0464
2913,,0.695426,,0.0,0.503142,3.0,,0,raw_log,0,CoLA,reinit_debiased,4,5,,,,,,,,,,,,,,,,-0.078042,-0.078042,
2914,,,,,,,,0,test_best_log,0,CoLA,reinit_debiased,4,5,,0.6688,3.0,,,,,,,,,,,,,,,0.0621
2915,,,,,,,,0,test_last_log,0,CoLA,reinit_debiased,4,5,,0.6688,3.0,,,,,,,,,,,,,,,0.0621
2916,,0.692981,,0.0,0.571431,3.0,,0,raw_log,2,CoLA,reinit_debiased,4,5,,,,,,,,,,,,,,,,0.102348,0.102348,
2917,,,,,,,,0,test_best_log,2,CoLA,reinit_debiased,4,5,,0.6894,3.0,,,,,,,,,,,,,,,-0.0508
2918,,,,,,,,0,test_last_log,2,CoLA,reinit_debiased,4,5,,0.6894,3.0,,,,,,,,,,,,,,,-0.0508
2919,,0.730879,,0.0,0.454215,3.0,,0,raw_log,4,CoLA,reinit_debiased,4,5,,,,,,,,,,,,,,,,-0.075793,-0.075793,
2920,,,,,,,,0,test_best_log,4,CoLA,reinit_debiased,4,5,,0.7075,3.0,,,,,,,,,,,,,,,0.0023
2921,,,,,,,,0,test_last_log,4,CoLA,reinit_debiased,4,5,,0.7075,3.0,,,,,,,,,,,,,,,0.0023
2922,,0.735772,,0.0,0.434978,3.0,,0,raw_log,1,CoLA,reinit_debiased,4,5,,,,,,,,,,,,,,,,-0.008253,-0.008253,
2923,,,,,,,,0,test_best_log,1,CoLA,reinit_debiased,4,5,,0.7201,3.0,,,,,,,,,,,,,,,-0.0061
2924,,,,,,,,0,test_last_log,1,CoLA,reinit_debiased,4,5,,0.7201,3.0,,,,,,,,,,,,,,,-0.0061
2925,0.521739,0.740693,0.521739,0.0,0.569317,3.0,,0,raw_log,3,RTE,reinit_debiased,3,5,,,,,,,,,,,,,,,,,,
2926,,,,,,,,0,test_best_log,3,RTE,reinit_debiased,3,5,0.4604,0.7444,3.0,,,,,,,,,,,,,,,
2927,,,,,,,,0,test_last_log,3,RTE,reinit_debiased,3,5,0.4604,0.7444,3.0,,,,,,,,,,,,,,,
2928,0.456522,0.813477,0.456522,0.0,0.50917,3.0,,0,raw_log,0,RTE,reinit_debiased,3,5,,,,,,,,,,,,,,,,,,
2929,,,,,,,,0,test_best_log,0,RTE,reinit_debiased,3,5,0.4892,0.8028,3.0,,,,,,,,,,,,,,,
2930,,,,,,,,0,test_last_log,0,RTE,reinit_debiased,3,5,0.4892,0.8028,3.0,,,,,,,,,,,,,,,
2931,0.463768,0.878176,0.463768,0.0,0.684256,3.0,,0,raw_log,2,RTE,reinit_debiased,3,5,,,,,,,,,,,,,,,,,,
2932,,,,,,,,0,test_best_log,2,RTE,reinit_debiased,3,5,0.4748,0.8873,3.0,,,,,,,,,,,,,,,
2933,,,,,,,,0,test_last_log,2,RTE,reinit_debiased,3,5,0.4748,0.8873,3.0,,,,,,,,,,,,,,,
2934,0.521739,0.756537,0.521739,0.0,0.574725,3.0,,0,raw_log,4,RTE,reinit_debiased,3,5,,,,,,,,,,,,,,,,,,
2935,,,,,,,,0,test_best_log,4,RTE,reinit_debiased,3,5,0.5252,0.739,3.0,,,,,,,,,,,,,,,
2936,,,,,,,,0,test_last_log,4,RTE,reinit_debiased,3,5,0.5252,0.739,3.0,,,,,,,,,,,,,,,
2937,0.471014,0.944707,0.471014,0.0,0.634204,3.0,,0,raw_log,1,RTE,reinit_debiased,3,5,,,,,,,,,,,,,,,,,,
2938,,,,,,,,0,test_best_log,1,RTE,reinit_debiased,3,5,0.482,0.9307,3.0,,,,,,,,,,,,,,,
2939,,,,,,,,0,test_last_log,1,RTE,reinit_debiased,3,5,0.482,0.9307,3.0,,,,,,,,,,,,,,,
2940,0.600985,0.805579,0.600985,0.0,0.455422,3.0,,0,raw_log,3,MRPC,reinit_debiased,3,5,,,,0.742857,0.671921,,,,,,,,,,,,,
2941,,,,,,,,0,test_best_log,3,MRPC,reinit_debiased,3,5,0.6488,0.7525,3.0,,,,0.7722,0.7105,,,,,,,,,,
2942,,,,,,,,0,test_last_log,3,MRPC,reinit_debiased,3,5,0.6488,0.7525,3.0,,,,0.7722,0.7105,,,,,,,,,,
2943,0.571429,0.771953,0.571429,0.0,0.478569,3.0,,0,raw_log,0,MRPC,reinit_debiased,3,5,,,,0.718447,0.644938,,,,,,,,,,,,,
2944,,,,,,,,0,test_best_log,0,MRPC,reinit_debiased,3,5,0.7073,0.6625,3.0,,,,0.8077,0.7575,,,,,,,,,,
2945,,,,,,,,0,test_last_log,0,MRPC,reinit_debiased,3,5,0.7073,0.6625,3.0,,,,0.8077,0.7575,,,,,,,,,,
2946,0.684729,0.797292,0.684729,0.0,0.608825,3.0,,0,raw_log,2,MRPC,reinit_debiased,3,5,,,,0.812865,0.748797,,,,,,,,,,,,,
2947,,,,,,,,0,test_best_log,2,MRPC,reinit_debiased,3,5,0.6829,0.749,3.0,,,,0.8116,0.7473,,,,,,,,,,
2948,,,,,,,,0,test_last_log,2,MRPC,reinit_debiased,3,5,0.6829,0.749,3.0,,,,0.8116,0.7473,,,,,,,,,,
2949,0.448276,0.758481,0.448276,0.0,0.428627,3.0,,0,raw_log,4,MRPC,reinit_debiased,3,5,,,,0.585185,0.516731,,,,,,,,,,,,,
2950,,,,,,,,0,test_best_log,4,MRPC,reinit_debiased,3,5,0.6049,0.6761,3.0,,,,0.7117,0.6583,,,,,,,,,,
2951,,,,,,,,0,test_last_log,4,MRPC,reinit_debiased,3,5,0.6049,0.6761,3.0,,,,0.7117,0.6583,,,,,,,,,,
2952,0.458128,0.766381,0.458128,0.0,0.453117,3.0,,0,raw_log,1,MRPC,reinit_debiased,3,5,,,,0.576923,0.517526,,,,,,,,,,,,,
2953,,,,,,,,0,test_best_log,1,MRPC,reinit_debiased,3,5,0.6,0.6764,3.0,,,,0.694,0.647,,,,,,,,,,
2954,,,,,,,,0,test_last_log,1,MRPC,reinit_debiased,3,5,0.6,0.6764,3.0,,,,0.694,0.647,,,,,,,,,,
2955,,10.349553,,0.0,7.041204,3.0,,0,raw_log,3,STS-B,reinit_debiased,3,5,,,,,,,,,-0.02044,0.004308,-0.008066,0.004308,,,,,,
2956,,,,,,,,0,test_best_log,3,STS-B,reinit_debiased,3,5,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
2957,,,,,,,,0,test_last_log,3,STS-B,reinit_debiased,3,5,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
2958,,3.556553,,0.0,2.824542,3.0,,0,raw_log,0,STS-B,reinit_debiased,3,5,,,,,,,,,0.439869,0.403159,0.421514,0.403159,,,,,,
2959,,,,,,,,0,test_best_log,0,STS-B,reinit_debiased,3,5,,3.7625,3.0,,,,,,,,,,0.4241,0.3905,0.4073,,,
2960,,,,,,,,0,test_last_log,0,STS-B,reinit_debiased,3,5,,3.7625,3.0,,,,,,,,,,0.4241,0.3905,0.4073,,,
2961,,4.02894,,0.0,3.827229,3.0,,0,raw_log,2,STS-B,reinit_debiased,3,5,,,,,,,,,0.314131,0.306711,0.310421,0.306711,,,,,,
2962,,,,,,,,0,test_best_log,2,STS-B,reinit_debiased,3,5,,4.1135,3.0,,,,,,,,,,0.2648,0.2591,0.262,,,
2963,,,,,,,,0,test_last_log,2,STS-B,reinit_debiased,3,5,,4.1135,3.0,,,,,,,,,,0.2648,0.2591,0.262,,,
2964,,4.758548,,0.0,3.939356,3.0,,0,raw_log,4,STS-B,reinit_debiased,3,5,,,,,,,,,0.229299,0.206567,0.217933,0.206567,,,,,,
2965,,,,,,,,0,test_best_log,4,STS-B,reinit_debiased,3,5,,5.0907,3.0,,,,,,,,,,0.1093,0.0894,0.0993,,,
2966,,,,,,,,0,test_last_log,4,STS-B,reinit_debiased,3,5,,5.0907,3.0,,,,,,,,,,0.1093,0.0894,0.0993,,,
2967,,5.827065,,0.0,2.793831,3.0,,0,raw_log,1,STS-B,reinit_debiased,3,5,,,,,,,,,-0.157661,-0.158401,-0.158031,-0.158401,,,,,,
2968,,,,,,,,0,test_best_log,1,STS-B,reinit_debiased,3,5,,6.0497,3.0,,,,,,,,,,-0.2157,-0.2394,-0.2275,,,
2969,,,,,,,,0,test_last_log,1,STS-B,reinit_debiased,3,5,,6.0497,3.0,,,,,,,,,,-0.2157,-0.2394,-0.2275,,,
2970,,0.666115,,0.0,0.470286,3.0,,0,raw_log,3,CoLA,reinit_debiased,3,5,,,,,,,,,,,,,,,,-0.041514,-0.041514,
2971,,,,,,,,0,test_best_log,3,CoLA,reinit_debiased,3,5,,0.667,3.0,,,,,,,,,,,,,,,0.0836
2972,,,,,,,,0,test_last_log,3,CoLA,reinit_debiased,3,5,,0.667,3.0,,,,,,,,,,,,,,,0.0836
2973,,0.623204,,0.0,0.478212,3.0,,0,raw_log,0,CoLA,reinit_debiased,3,5,,,,,,,,,,,,,,,,0.191899,0.191899,
2974,,,,,,,,0,test_best_log,0,CoLA,reinit_debiased,3,5,,0.619,3.0,,,,,,,,,,,,,,,0.2475
2975,,,,,,,,0,test_last_log,0,CoLA,reinit_debiased,3,5,,0.619,3.0,,,,,,,,,,,,,,,0.2475
2976,,0.658646,,0.0,0.567756,3.0,,0,raw_log,2,CoLA,reinit_debiased,3,5,,,,,,,,,,,,,,,,0.02617,0.02617,
2977,,,,,,,,0,test_best_log,2,CoLA,reinit_debiased,3,5,,0.6713,3.0,,,,,,,,,,,,,,,-0.0338
2978,,,,,,,,0,test_last_log,2,CoLA,reinit_debiased,3,5,,0.6713,3.0,,,,,,,,,,,,,,,-0.0338
2979,,0.645403,,0.0,0.432411,3.0,,0,raw_log,4,CoLA,reinit_debiased,3,5,,,,,,,,,,,,,,,,0.151891,0.151891,
2980,,,,,,,,0,test_best_log,4,CoLA,reinit_debiased,3,5,,0.6539,3.0,,,,,,,,,,,,,,,0.1386
2981,,,,,,,,0,test_last_log,4,CoLA,reinit_debiased,3,5,,0.6539,3.0,,,,,,,,,,,,,,,0.1386
2982,,0.685684,,0.0,0.482692,3.0,,0,raw_log,1,CoLA,reinit_debiased,3,5,,,,,,,,,,,,,,,,0.088811,0.088811,
2983,,,,,,,,0,test_best_log,1,CoLA,reinit_debiased,3,5,,0.7041,3.0,,,,,,,,,,,,,,,-0.0391
2984,,,,,,,,0,test_last_log,1,CoLA,reinit_debiased,3,5,,0.7041,3.0,,,,,,,,,,,,,,,-0.0391
2985,0.449275,0.808629,0.449275,0.0,0.448506,3.0,,0,raw_log,3,RTE,reinit_debiased,1,5,,,,,,,,,,,,,,,,,,
2986,,,,,,,,0,test_best_log,3,RTE,reinit_debiased,1,5,0.4748,0.769,3.0,,,,,,,,,,,,,,,
2987,,,,,,,,0,test_last_log,3,RTE,reinit_debiased,1,5,0.4748,0.769,3.0,,,,,,,,,,,,,,,
2988,0.427536,1.033633,0.427536,0.0,0.458801,3.0,,0,raw_log,0,RTE,reinit_debiased,1,5,,,,,,,,,,,,,,,,,,
2989,,,,,,,,0,test_best_log,0,RTE,reinit_debiased,1,5,0.4676,0.9671,3.0,,,,,,,,,,,,,,,
2990,,,,,,,,0,test_last_log,0,RTE,reinit_debiased,1,5,0.4676,0.9671,3.0,,,,,,,,,,,,,,,
2991,0.449275,0.935008,0.449275,0.0,0.581021,3.0,,0,raw_log,2,RTE,reinit_debiased,1,5,,,,,,,,,,,,,,,,,,
2992,,,,,,,,0,test_best_log,2,RTE,reinit_debiased,1,5,0.4748,0.9229,3.0,,,,,,,,,,,,,,,
2993,,,,,,,,0,test_last_log,2,RTE,reinit_debiased,1,5,0.4748,0.9229,3.0,,,,,,,,,,,,,,,
2994,0.485507,0.919903,0.485507,0.0,0.432332,3.0,,0,raw_log,4,RTE,reinit_debiased,1,5,,,,,,,,,,,,,,,,,,
2995,,,,,,,,0,test_best_log,4,RTE,reinit_debiased,1,5,0.4748,0.8598,3.0,,,,,,,,,,,,,,,
2996,,,,,,,,0,test_last_log,4,RTE,reinit_debiased,1,5,0.4748,0.8598,3.0,,,,,,,,,,,,,,,
2997,0.478261,0.918013,0.478261,0.0,0.521766,3.0,,0,raw_log,1,RTE,reinit_debiased,1,5,,,,,,,,,,,,,,,,,,
2998,,,,,,,,0,test_best_log,1,RTE,reinit_debiased,1,5,0.5036,0.8838,3.0,,,,,,,,,,,,,,,
2999,,,,,,,,0,test_last_log,1,RTE,reinit_debiased,1,5,0.5036,0.8838,3.0,,,,,,,,,,,,,,,
3000,0.674877,0.75834,0.674877,0.0,0.486861,3.0,,0,raw_log,3,MRPC,reinit_debiased,1,5,,,,0.801205,0.738041,,,,,,,,,,,,,
3001,,,,,,,,0,test_best_log,3,MRPC,reinit_debiased,1,5,0.678,0.7737,3.0,,,,0.8024,0.7402,,,,,,,,,,
3002,,,,,,,,0,test_last_log,3,MRPC,reinit_debiased,1,5,0.678,0.7737,3.0,,,,0.8024,0.7402,,,,,,,,,,
3003,0.684729,0.767098,0.684729,0.0,0.524306,3.0,,0,raw_log,0,MRPC,reinit_debiased,1,5,,,,0.812865,0.748797,,,,,,,,,,,,,
3004,,,,,,,,0,test_best_log,0,MRPC,reinit_debiased,1,5,0.6927,0.732,3.0,,,,0.8163,0.7545,,,,,,,,,,
3005,,,,,,,,0,test_last_log,0,MRPC,reinit_debiased,1,5,0.6927,0.732,3.0,,,,0.8163,0.7545,,,,,,,,,,
3006,0.684729,0.762569,0.684729,0.0,0.619326,3.0,,0,raw_log,2,MRPC,reinit_debiased,1,5,,,,0.812865,0.748797,,,,,,,,,,,,,
3007,,,,,,,,0,test_best_log,2,MRPC,reinit_debiased,1,5,0.6829,0.7644,3.0,,,,0.8116,0.7473,,,,,,,,,,
3008,,,,,,,,0,test_last_log,2,MRPC,reinit_debiased,1,5,0.6829,0.7644,3.0,,,,0.8116,0.7473,,,,,,,,,,
3009,0.684729,0.828949,0.684729,0.0,0.598829,3.0,,0,raw_log,4,MRPC,reinit_debiased,1,5,,,,0.812865,0.748797,,,,,,,,,,,,,
3010,,,,,,,,0,test_best_log,4,MRPC,reinit_debiased,1,5,0.6829,0.8013,3.0,,,,0.8116,0.7473,,,,,,,,,,
3011,,,,,,,,0,test_last_log,4,MRPC,reinit_debiased,1,5,0.6829,0.8013,3.0,,,,0.8116,0.7473,,,,,,,,,,
3012,0.665025,0.712199,0.665025,0.0,0.460047,3.0,,0,raw_log,1,MRPC,reinit_debiased,1,5,,,,0.792683,0.728854,,,,,,,,,,,,,
3013,,,,,,,,0,test_best_log,1,MRPC,reinit_debiased,1,5,0.6878,0.6926,3.0,,,,0.8072,0.7475,,,,,,,,,,
3014,,,,,,,,0,test_last_log,1,MRPC,reinit_debiased,1,5,0.6878,0.6926,3.0,,,,0.8072,0.7475,,,,,,,,,,
3015,,10.349553,,0.0,6.671237,3.0,,0,raw_log,3,STS-B,reinit_debiased,1,5,,,,,,,,,-0.02044,0.004308,-0.008066,0.004308,,,,,,
3016,,,,,,,,0,test_best_log,3,STS-B,reinit_debiased,1,5,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
3017,,,,,,,,0,test_last_log,3,STS-B,reinit_debiased,1,5,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
3018,,3.508484,,0.0,2.805801,3.0,,0,raw_log,0,STS-B,reinit_debiased,1,5,,,,,,,,,0.403894,0.354406,0.37915,0.354406,,,,,,
3019,,,,,,,,0,test_best_log,0,STS-B,reinit_debiased,1,5,,3.676,3.0,,,,,,,,,,0.3955,0.3538,0.3747,,,
3020,,,,,,,,0,test_last_log,0,STS-B,reinit_debiased,1,5,,3.676,3.0,,,,,,,,,,0.3955,0.3538,0.3747,,,
3021,,4.025807,,0.0,3.243223,3.0,,0,raw_log,2,STS-B,reinit_debiased,1,5,,,,,,,,,0.243059,0.23624,0.239649,0.23624,,,,,,
3022,,,,,,,,0,test_best_log,2,STS-B,reinit_debiased,1,5,,4.0699,3.0,,,,,,,,,,0.2034,0.1919,0.1976,,,
3023,,,,,,,,0,test_last_log,2,STS-B,reinit_debiased,1,5,,4.0699,3.0,,,,,,,,,,0.2034,0.1919,0.1976,,,
3024,,4.790404,,0.0,3.927196,3.0,,0,raw_log,4,STS-B,reinit_debiased,1,5,,,,,,,,,0.207005,0.181135,0.19407,0.181135,,,,,,
3025,,,,,,,,0,test_best_log,4,STS-B,reinit_debiased,1,5,,5.0777,3.0,,,,,,,,,,0.1053,0.0838,0.0945,,,
3026,,,,,,,,0,test_last_log,4,STS-B,reinit_debiased,1,5,,5.0777,3.0,,,,,,,,,,0.1053,0.0838,0.0945,,,
3027,,3.640223,,0.0,2.414124,3.0,,0,raw_log,1,STS-B,reinit_debiased,1,5,,,,,,,,,0.094701,0.063763,0.079232,0.063763,,,,,,
3028,,,,,,,,0,test_best_log,1,STS-B,reinit_debiased,1,5,,3.7196,3.0,,,,,,,,,,0.0394,-0.0275,0.006,,,
3029,,,,,,,,0,test_last_log,1,STS-B,reinit_debiased,1,5,,3.7196,3.0,,,,,,,,,,0.0394,-0.0275,0.006,,,
3030,,0.824079,,0.0,0.342702,3.0,,0,raw_log,3,CoLA,reinit_debiased,1,5,,,,,,,,,,,,,,,,-0.008166,-0.008166,
3031,,,,,,,,0,test_best_log,3,CoLA,reinit_debiased,1,5,,0.8273,3.0,,,,,,,,,,,,,,,-0.0018
3032,,,,,,,,0,test_last_log,3,CoLA,reinit_debiased,1,5,,0.8273,3.0,,,,,,,,,,,,,,,-0.0018
3033,,0.748996,,0.0,0.347887,3.0,,0,raw_log,0,CoLA,reinit_debiased,1,5,,,,,,,,,,,,,,,,0.061358,0.061358,
3034,,,,,,,,0,test_best_log,0,CoLA,reinit_debiased,1,5,,0.7586,3.0,,,,,,,,,,,,,,,0.032
3035,,,,,,,,0,test_last_log,0,CoLA,reinit_debiased,1,5,,0.7586,3.0,,,,,,,,,,,,,,,0.032
3036,,0.834436,,0.0,0.377059,3.0,,0,raw_log,2,CoLA,reinit_debiased,1,5,,,,,,,,,,,,,,,,0.068583,0.068583,
3037,,,,,,,,0,test_best_log,2,CoLA,reinit_debiased,1,5,,0.8549,3.0,,,,,,,,,,,,,,,0.0174
3038,,,,,,,,0,test_last_log,2,CoLA,reinit_debiased,1,5,,0.8549,3.0,,,,,,,,,,,,,,,0.0174
3039,,0.820209,,0.0,0.441351,3.0,,0,raw_log,4,CoLA,reinit_debiased,1,5,,,,,,,,,,,,,,,,0.007597,0.007597,
3040,,,,,,,,0,test_best_log,4,CoLA,reinit_debiased,1,5,,0.8347,3.0,,,,,,,,,,,,,,,0.0513
3041,,,,,,,,0,test_last_log,4,CoLA,reinit_debiased,1,5,,0.8347,3.0,,,,,,,,,,,,,,,0.0513
3042,,0.865424,,0.0,0.48287,3.0,,0,raw_log,1,CoLA,reinit_debiased,1,5,,,,,,,,,,,,,,,,0.000958,0.000958,
3043,,,,,,,,0,test_best_log,1,CoLA,reinit_debiased,1,5,,0.8822,3.0,,,,,,,,,,,,,,,-0.0687
3044,,,,,,,,0,test_last_log,1,CoLA,reinit_debiased,1,5,,0.8822,3.0,,,,,,,,,,,,,,,-0.0687
3045,0.478261,0.85233,0.478261,0.0,0.473672,3.0,,0,raw_log,3,RTE,reinit_debiased,2,5,,,,,,,,,,,,,,,,,,
3046,,,,,,,,0,test_best_log,3,RTE,reinit_debiased,2,5,0.4748,0.8487,3.0,,,,,,,,,,,,,,,
3047,,,,,,,,0,test_last_log,3,RTE,reinit_debiased,2,5,0.4748,0.8487,3.0,,,,,,,,,,,,,,,
3048,0.471014,0.978197,0.471014,0.0,0.519121,3.0,,0,raw_log,0,RTE,reinit_debiased,2,5,,,,,,,,,,,,,,,,,,
3049,,,,,,,,0,test_best_log,0,RTE,reinit_debiased,2,5,0.4748,0.9915,3.0,,,,,,,,,,,,,,,
3050,,,,,,,,0,test_last_log,0,RTE,reinit_debiased,2,5,0.4748,0.9915,3.0,,,,,,,,,,,,,,,
3051,0.471014,0.934276,0.471014,0.0,0.679743,3.0,,0,raw_log,2,RTE,reinit_debiased,2,5,,,,,,,,,,,,,,,,,,
3052,,,,,,,,0,test_best_log,2,RTE,reinit_debiased,2,5,0.4748,0.9794,3.0,,,,,,,,,,,,,,,
3053,,,,,,,,0,test_last_log,2,RTE,reinit_debiased,2,5,0.4748,0.9794,3.0,,,,,,,,,,,,,,,
3054,0.471014,0.897141,0.471014,0.0,0.551032,3.0,,0,raw_log,4,RTE,reinit_debiased,2,5,,,,,,,,,,,,,,,,,,
3055,,,,,,,,0,test_best_log,4,RTE,reinit_debiased,2,5,0.4748,0.9105,3.0,,,,,,,,,,,,,,,
3056,,,,,,,,0,test_last_log,4,RTE,reinit_debiased,2,5,0.4748,0.9105,3.0,,,,,,,,,,,,,,,
3057,0.471014,0.938068,0.471014,0.0,0.462632,3.0,,0,raw_log,1,RTE,reinit_debiased,2,5,,,,,,,,,,,,,,,,,,
3058,,,,,,,,0,test_best_log,1,RTE,reinit_debiased,2,5,0.4676,0.9706,3.0,,,,,,,,,,,,,,,
3059,,,,,,,,0,test_last_log,1,RTE,reinit_debiased,2,5,0.4676,0.9706,3.0,,,,,,,,,,,,,,,
3060,0.684729,1.215644,0.684729,0.0,0.463777,3.0,,0,raw_log,3,MRPC,reinit_debiased,2,5,,,,0.812865,0.748797,,,,,,,,,,,,,
3061,,,,,,,,0,test_best_log,3,MRPC,reinit_debiased,2,5,0.6829,1.2482,3.0,,,,0.8116,0.7473,,,,,,,,,,
3062,,,,,,,,0,test_last_log,3,MRPC,reinit_debiased,2,5,0.6829,1.2482,3.0,,,,0.8116,0.7473,,,,,,,,,,
3063,0.684729,1.27045,0.684729,0.0,0.474308,3.0,,0,raw_log,0,MRPC,reinit_debiased,2,5,,,,0.812865,0.748797,,,,,,,,,,,,,
3064,,,,,,,,0,test_best_log,0,MRPC,reinit_debiased,2,5,0.6829,1.2562,3.0,,,,0.8116,0.7473,,,,,,,,,,
3065,,,,,,,,0,test_last_log,0,MRPC,reinit_debiased,2,5,0.6829,1.2562,3.0,,,,0.8116,0.7473,,,,,,,,,,
3066,0.684729,1.158505,0.684729,0.0,0.596104,3.0,,0,raw_log,2,MRPC,reinit_debiased,2,5,,,,0.812865,0.748797,,,,,,,,,,,,,
3067,,,,,,,,0,test_best_log,2,MRPC,reinit_debiased,2,5,0.6829,1.1621,3.0,,,,0.8116,0.7473,,,,,,,,,,
3068,,,,,,,,0,test_last_log,2,MRPC,reinit_debiased,2,5,0.6829,1.1621,3.0,,,,0.8116,0.7473,,,,,,,,,,
3069,0.684729,1.25295,0.684729,0.0,0.430634,3.0,,0,raw_log,4,MRPC,reinit_debiased,2,5,,,,0.812865,0.748797,,,,,,,,,,,,,
3070,,,,,,,,0,test_best_log,4,MRPC,reinit_debiased,2,5,0.6829,1.2443,3.0,,,,0.8116,0.7473,,,,,,,,,,
3071,,,,,,,,0,test_last_log,4,MRPC,reinit_debiased,2,5,0.6829,1.2443,3.0,,,,0.8116,0.7473,,,,,,,,,,
3072,0.684729,1.370318,0.684729,0.0,0.504691,3.0,,0,raw_log,1,MRPC,reinit_debiased,2,5,,,,0.812865,0.748797,,,,,,,,,,,,,
3073,,,,,,,,0,test_best_log,1,MRPC,reinit_debiased,2,5,0.6829,1.377,3.0,,,,0.8116,0.7473,,,,,,,,,,
3074,,,,,,,,0,test_last_log,1,MRPC,reinit_debiased,2,5,0.6829,1.377,3.0,,,,0.8116,0.7473,,,,,,,,,,
3075,,10.349553,,0.0,5.649714,3.0,,0,raw_log,3,STS-B,reinit_debiased,2,5,,,,,,,,,-0.02044,0.004308,-0.008066,0.004308,,,,,,
3076,,,,,,,,0,test_best_log,3,STS-B,reinit_debiased,2,5,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
3077,,,,,,,,0,test_last_log,3,STS-B,reinit_debiased,2,5,,10.6354,3.0,,,,,,,,,,0.0596,0.0728,0.0662,,,
